dayoffset,TransDate,CropCode,CropName,MarketCode,MarketName,Upper_Price,Middle_Price,Lower_Price,Avg_Price,Trans_Quantity,year,month,day
1360,108.09.21,LA1,甘藍-初秋,260,宜蘭市,45.0,35.0,20.0,35.0,3880.0,2019,9,21
1363,108.09.24,LA1,甘藍-初秋,260,宜蘭市,45.0,33.0,12.0,33.0,4150.0,2019,9,24
1364,108.09.25,LA1,甘藍-初秋,260,宜蘭市,45.0,30.0,12.0,30.0,4150.0,2019,9,25
1365,108.09.26,LA1,甘藍-初秋,260,宜蘭市,45.0,30.0,15.0,30.0,4560.0,2019,9,26
1366,108.09.27,LA1,甘藍-初秋,260,宜蘭市,45.0,33.0,12.0,33.0,4180.0,2019,9,27
1370,108.10.01,LA1,甘藍-初秋,260,宜蘭市,45.0,35.0,15.0,35.0,4150.0,2019,10,1
1371,108.10.02,LA1,甘藍-初秋,260,宜蘭市,45.0,30.0,15.0,30.0,4180.0,2019,10,2
1372,108.10.03,LA1,甘藍-初秋,260,宜蘭市,45.0,30.0,12.0,30.0,4180.0,2019,10,3
1373,108.10.04,LA1,甘藍-初秋,260,宜蘭市,45.0,35.0,18.0,35.0,4580.0,2019,10,4
1374,108.10.05,LA1,甘藍-初秋,260,宜蘭市,45.0,33.0,18.0,33.0,4180.0,2019,10,5
1377,108.10.08,LA1,甘藍-初秋,260,宜蘭市,45.0,35.0,12.0,35.0,4180.0,2019,10,8
1378,108.10.09,LA1,甘藍-初秋,260,宜蘭市,45.0,35.0,16.0,35.0,4180.0,2019,10,9
1379,108.10.10,LA1,甘藍-初秋,260,宜蘭市,45.0,30.0,12.0,30.0,4180.0,2019,10,10
1380,108.10.11,LA1,甘藍-初秋,260,宜蘭市,40.0,30.0,18.0,30.0,4160.0,2019,10,11
1381,108.10.12,LA1,甘藍-初秋,260,宜蘭市,45.0,30.0,12.0,30.0,4180.0,2019,10,12
1384,108.10.15,LA1,甘藍-初秋,260,宜蘭市,45.0,30.0,12.0,30.0,4180.0,2019,10,15
1385,108.10.16,LA1,甘藍-初秋,260,宜蘭市,45.0,30.0,15.0,30.0,4180.0,2019,10,16
1386,108.10.17,LA1,甘藍-初秋,260,宜蘭市,45.0,30.0,12.0,30.0,4180.0,2019,10,17
1387,108.10.18,LA1,甘藍-初秋,260,宜蘭市,45.0,30.0,12.0,30.0,4180.0,2019,10,18
1388,108.10.19,LA1,甘藍-初秋,260,宜蘭市,45.0,30.0,12.0,30.0,4180.0,2019,10,19
1391,108.10.22,LA1,甘藍-初秋,260,宜蘭市,45.0,35.0,15.0,35.0,4160.0,2019,10,22
1392,108.10.23,LA1,甘藍-初秋,260,宜蘭市,40.0,30.0,10.0,30.0,4550.0,2019,10,23
1393,108.10.24,LA1,甘藍-初秋,260,宜蘭市,40.0,30.0,12.0,30.0,4180.0,2019,10,24
1394,108.10.25,LA1,甘藍-初秋,260,宜蘭市,34.0,20.0,6.0,20.0,4180.0,2019,10,25
1395,108.10.26,LA1,甘藍-初秋,260,宜蘭市,40.0,30.0,12.0,30.0,4180.0,2019,10,26
1398,108.10.29,LA1,甘藍-初秋,260,宜蘭市,35.0,20.0,8.0,20.0,4250.0,2019,10,29
1399,108.10.30,LA1,甘藍-初秋,260,宜蘭市,33.0,22.0,8.0,22.0,4180.0,2019,10,30
1400,108.10.31,LA1,甘藍-初秋,260,宜蘭市,32.0,20.0,6.0,20.0,4580.0,2019,10,31
1401,108.11.01,LA1,甘藍-初秋,260,宜蘭市,30.0,20.0,7.0,20.0,4180.0,2019,11,1
1402,108.11.02,LA1,甘藍-初秋,260,宜蘭市,30.0,15.0,6.0,15.0,4250.0,2019,11,2
1405,108.11.05,LA1,甘藍-初秋,260,宜蘭市,33.0,20.0,6.0,20.0,4180.0,2019,11,5
1406,108.11.06,LA1,甘藍-初秋,260,宜蘭市,30.0,20.0,6.0,20.0,4180.0,2019,11,6
1407,108.11.07,LA1,甘藍-初秋,260,宜蘭市,30.0,20.0,6.0,20.0,4350.0,2019,11,7
1408,108.11.08,LA1,甘藍-初秋,260,宜蘭市,30.0,20.0,6.0,20.0,4180.0,2019,11,8
1409,108.11.09,LA1,甘藍-初秋,260,宜蘭市,30.0,20.0,6.0,20.0,4180.0,2019,11,9
1412,108.11.12,LA1,甘藍-初秋,260,宜蘭市,30.0,20.0,6.0,20.0,4150.0,2019,11,12
1413,108.11.13,LA1,甘藍-初秋,260,宜蘭市,30.0,20.0,6.0,20.0,4180.0,2019,11,13
1414,108.11.14,LA1,甘藍-初秋,260,宜蘭市,26.0,18.0,6.0,18.0,4550.0,2019,11,14
1415,108.11.15,LA1,甘藍-初秋,260,宜蘭市,28.0,18.0,6.0,18.0,4150.0,2019,11,15
1416,108.11.16,LA1,甘藍-初秋,260,宜蘭市,26.0,16.0,6.0,16.0,4180.0,2019,11,16
1419,108.11.19,LA1,甘藍-初秋,260,宜蘭市,25.0,20.0,6.0,20.0,4150.0,2019,11,19
1420,108.11.20,LA1,甘藍-初秋,260,宜蘭市,30.0,20.0,6.0,20.0,4180.0,2019,11,20
1421,108.11.21,LA1,甘藍-初秋,260,宜蘭市,25.0,16.0,6.0,16.0,4350.0,2019,11,21
1422,108.11.22,LA1,甘藍-初秋,260,宜蘭市,18.0,10.0,6.0,10.0,4650.0,2019,11,22
1423,108.11.23,LA1,甘藍-初秋,260,宜蘭市,16.0,10.0,6.0,10.0,4280.0,2019,11,23
1426,108.11.26,LA1,甘藍-初秋,260,宜蘭市,18.0,10.0,6.0,10.0,4280.0,2019,11,26
1427,108.11.27,LA1,甘藍-初秋,260,宜蘭市,18.0,10.0,6.0,10.0,4580.0,2019,11,27
1428,108.11.28,LA1,甘藍-初秋,260,宜蘭市,18.0,10.0,6.0,10.0,4650.0,2019,11,28
1429,108.11.29,LA1,甘藍-初秋,260,宜蘭市,16.0,10.0,6.0,10.0,4160.0,2019,11,29
1430,108.11.30,LA1,甘藍-初秋,260,宜蘭市,16.0,10.0,6.0,10.0,4180.0,2019,11,30
1433,108.12.03,LA1,甘藍-初秋,260,宜蘭市,18.0,10.0,6.0,10.0,4360.0,2019,12,3
1434,108.12.04,LA1,甘藍-初秋,260,宜蘭市,18.0,10.0,6.0,10.0,4450.0,2019,12,4
1435,108.12.05,LA1,甘藍-初秋,260,宜蘭市,18.0,10.0,6.0,10.0,4250.0,2019,12,5
1436,108.12.06,LA1,甘藍-初秋,260,宜蘭市,16.0,10.0,6.0,10.0,4350.0,2019,12,6
1437,108.12.07,LA1,甘藍-初秋,260,宜蘭市,18.0,10.0,6.0,10.0,4350.0,2019,12,7
1440,108.12.10,LA1,甘藍-初秋,260,宜蘭市,18.0,10.0,6.0,10.0,4180.0,2019,12,10
1441,108.12.11,LA1,甘藍-初秋,260,宜蘭市,18.0,12.0,6.0,12.0,4160.0,2019,12,11
1442,108.12.12,LA1,甘藍-初秋,260,宜蘭市,18.0,10.0,6.0,10.0,4250.0,2019,12,12
1443,108.12.13,LA1,甘藍-初秋,260,宜蘭市,18.0,10.0,6.0,10.0,4250.0,2019,12,13
1444,108.12.14,LA1,甘藍-初秋,260,宜蘭市,18.0,10.0,6.0,10.0,4180.0,2019,12,14
1447,108.12.17,LA1,甘藍-初秋,260,宜蘭市,18.0,10.0,6.0,10.0,4250.0,2019,12,17
1448,108.12.18,LA1,甘藍-初秋,260,宜蘭市,18.0,10.0,6.0,10.0,4180.0,2019,12,18
1449,108.12.19,LA1,甘藍-初秋,260,宜蘭市,18.0,10.0,6.0,10.0,4180.0,2019,12,19
1450,108.12.20,LA1,甘藍-初秋,260,宜蘭市,18.0,10.0,6.0,10.0,4280.0,2019,12,20
1451,108.12.21,LA1,甘藍-初秋,260,宜蘭市,18.0,10.0,6.0,10.0,4250.0,2019,12,21
1454,108.12.24,LA1,甘藍-初秋,260,宜蘭市,16.0,10.0,6.0,10.0,4580.0,2019,12,24
1455,108.12.25,LA1,甘藍-初秋,260,宜蘭市,16.0,10.0,6.0,10.0,4280.0,2019,12,25
1456,108.12.26,LA1,甘藍-初秋,260,宜蘭市,18.0,10.0,6.0,10.0,4250.0,2019,12,26
1457,108.12.27,LA1,甘藍-初秋,260,宜蘭市,16.0,10.0,6.0,10.0,4150.0,2019,12,27
1458,108.12.28,LA1,甘藍-初秋,260,宜蘭市,16.0,10.0,6.0,10.0,4250.0,2019,12,28
1461,108.12.31,LA1,甘藍-初秋,260,宜蘭市,16.0,10.0,6.0,10.0,4180.0,2019,12,31
1462,109.01.01,LA1,甘藍-初秋,260,宜蘭市,18.0,10.0,6.0,10.0,4250.0,2020,1,1
1463,109.01.02,LA1,甘藍-初秋,260,宜蘭市,18.0,10.0,6.0,10.0,4250.0,2020,1,2
1464,109.01.03,LA1,甘藍-初秋,260,宜蘭市,12.0,8.0,4.0,8.0,4250.0,2020,1,3
1465,109.01.04,LA1,甘藍-初秋,260,宜蘭市,15.0,8.0,6.0,8.0,4360.0,2020,1,4
1468,109.01.07,LA1,甘藍-初秋,260,宜蘭市,15.0,8.0,6.0,8.0,4250.0,2020,1,7
1469,109.01.08,LA1,甘藍-初秋,260,宜蘭市,15.0,8.0,6.0,8.0,4180.0,2020,1,8
1470,109.01.09,LA1,甘藍-初秋,260,宜蘭市,15.0,8.0,6.0,8.0,4350.0,2020,1,9
1471,109.01.10,LA1,甘藍-初秋,260,宜蘭市,15.0,8.0,6.0,8.0,4360.0,2020,1,10
1472,109.01.11,LA1,甘藍-初秋,260,宜蘭市,15.0,8.0,6.0,8.0,4180.0,2020,1,11
1475,109.01.14,LA1,甘藍-初秋,260,宜蘭市,15.0,8.0,6.0,8.0,4160.0,2020,1,14
1476,109.01.15,LA1,甘藍-初秋,260,宜蘭市,15.0,8.0,6.0,8.0,4180.0,2020,1,15
1477,109.01.16,LA1,甘藍-初秋,260,宜蘭市,13.0,10.0,6.0,10.0,4350.0,2020,1,16
1478,109.01.17,LA1,甘藍-初秋,260,宜蘭市,15.0,8.0,6.0,8.0,4380.0,2020,1,17
1479,109.01.18,LA1,甘藍-初秋,260,宜蘭市,15.0,8.0,6.0,8.0,4150.0,2020,1,18
1482,109.01.21,LA1,甘藍-初秋,260,宜蘭市,16.0,8.0,6.0,8.0,4650.0,2020,1,21
1483,109.01.22,LA1,甘藍-初秋,260,宜蘭市,18.0,10.0,6.0,12.0,4750.0,2020,1,22
1484,109.01.23,LA1,甘藍-初秋,260,宜蘭市,18.0,10.0,8.0,10.0,4650.0,2020,1,23
1485,109.01.24,LA1,甘藍-初秋,260,宜蘭市,15.0,10.0,6.0,10.0,3350.0,2020,1,24
1491,109.01.30,LA1,甘藍-初秋,260,宜蘭市,22.0,12.0,6.0,12.0,4280.0,2020,1,30
1492,109.01.31,LA1,甘藍-初秋,260,宜蘭市,25.0,15.0,6.0,15.0,4360.0,2020,1,31
1493,109.02.01,LA1,甘藍-初秋,260,宜蘭市,22.0,12.0,6.0,12.0,4250.0,2020,2,1
1496,109.02.04,LA1,甘藍-初秋,260,宜蘭市,22.0,12.0,6.0,12.0,4350.0,2020,2,4
1497,109.02.05,LA1,甘藍-初秋,260,宜蘭市,16.0,10.0,6.0,10.0,4380.0,2020,2,5
1498,109.02.06,LA1,甘藍-初秋,260,宜蘭市,15.0,10.0,6.0,10.0,4350.0,2020,2,6
1499,109.02.07,LA1,甘藍-初秋,260,宜蘭市,18.0,10.0,6.0,10.0,4380.0,2020,2,7
1500,109.02.08,LA1,甘藍-初秋,260,宜蘭市,22.0,15.0,6.0,15.0,4350.0,2020,2,8
1506,109.02.14,LA1,甘藍-初秋,260,宜蘭市,20.0,16.0,10.0,16.0,4380.0,2020,2,14
1507,109.02.15,LA1,甘藍-初秋,260,宜蘭市,20.0,17.0,10.0,17.0,4350.0,2020,2,15
1510,109.02.18,LA1,甘藍-初秋,260,宜蘭市,20.0,15.0,10.0,15.0,4250.0,2020,2,18
1511,109.02.19,LA1,甘藍-初秋,260,宜蘭市,20.0,15.0,10.0,15.0,4350.0,2020,2,19
1512,109.02.20,LA1,甘藍-初秋,260,宜蘭市,20.0,15.0,10.0,15.0,4250.0,2020,2,20
1513,109.02.21,LA1,甘藍-初秋,260,宜蘭市,20.0,17.0,10.0,17.0,4350.0,2020,2,21
1514,109.02.22,LA1,甘藍-初秋,260,宜蘭市,20.0,17.0,10.0,17.0,4380.0,2020,2,22
1517,109.02.25,LA1,甘藍-初秋,260,宜蘭市,20.0,17.0,10.0,17.0,4360.0,2020,2,25
1518,109.02.26,LA1,甘藍-初秋,260,宜蘭市,16.0,12.0,6.0,12.0,4150.0,2020,2,26
1519,109.02.27,LA1,甘藍-初秋,260,宜蘭市,20.0,16.0,12.0,16.0,4350.0,2020,2,27
1520,109.02.28,LA1,甘藍-初秋,260,宜蘭市,20.0,16.0,10.0,16.0,4350.0,2020,2,28
1521,109.02.29,LA1,甘藍-初秋,260,宜蘭市,20.0,17.0,10.0,17.0,4350.0,2020,2,29
1524,109.03.03,LA1,甘藍-初秋,260,宜蘭市,20.0,17.0,10.0,17.0,4280.0,2020,3,3
1525,109.03.04,LA1,甘藍-初秋,260,宜蘭市,20.0,16.0,10.0,16.0,4350.0,2020,3,4
1526,109.03.05,LA1,甘藍-初秋,260,宜蘭市,13.0,8.0,6.0,8.0,4180.0,2020,3,5
1527,109.03.06,LA1,甘藍-初秋,260,宜蘭市,13.0,8.0,6.0,8.0,4360.0,2020,3,6
1528,109.03.07,LA1,甘藍-初秋,260,宜蘭市,13.0,8.0,6.0,8.0,4250.0,2020,3,7
1531,109.03.10,LA1,甘藍-初秋,260,宜蘭市,13.0,8.0,6.0,8.0,4180.0,2020,3,10
1532,109.03.11,LA1,甘藍-初秋,260,宜蘭市,13.0,8.0,6.0,8.0,4350.0,2020,3,11
1533,109.03.12,LA1,甘藍-初秋,260,宜蘭市,15.0,8.0,6.0,8.0,4450.0,2020,3,12
1534,109.03.13,LA1,甘藍-初秋,260,宜蘭市,15.0,8.0,6.0,8.0,4360.0,2020,3,13
1535,109.03.14,LA1,甘藍-初秋,260,宜蘭市,13.0,8.0,6.0,8.0,4180.0,2020,3,14
1538,109.03.17,LA1,甘藍-初秋,260,宜蘭市,15.0,8.0,6.0,8.0,4360.0,2020,3,17
1539,109.03.18,LA1,甘藍-初秋,260,宜蘭市,12.0,8.0,6.0,8.0,4580.0,2020,3,18
1540,109.03.19,LA1,甘藍-初秋,260,宜蘭市,12.0,8.0,6.0,8.0,4180.0,2020,3,19
1541,109.03.20,LA1,甘藍-初秋,260,宜蘭市,12.0,8.0,6.0,8.0,4460.0,2020,3,20
1542,109.03.21,LA1,甘藍-初秋,260,宜蘭市,12.0,8.0,6.0,8.0,4180.0,2020,3,21
1545,109.03.24,LA1,甘藍-初秋,260,宜蘭市,12.0,8.0,5.0,8.0,4180.0,2020,3,24
1546,109.03.25,LA1,甘藍-初秋,260,宜蘭市,13.0,8.0,6.0,8.0,4180.0,2020,3,25
1547,109.03.26,LA1,甘藍-初秋,260,宜蘭市,12.0,10.0,6.0,10.0,4250.0,2020,3,26
1548,109.03.27,LA1,甘藍-初秋,260,宜蘭市,12.0,10.0,5.0,10.0,4180.0,2020,3,27
1549,109.03.28,LA1,甘藍-初秋,260,宜蘭市,12.0,10.0,6.0,10.0,3880.0,2020,3,28
1552,109.03.31,LA1,甘藍-初秋,260,宜蘭市,12.0,10.0,6.0,10.0,4180.0,2020,3,31
1553,109.04.01,LA1,甘藍-初秋,260,宜蘭市,12.0,10.0,6.0,10.0,3880.0,2020,4,1
1554,109.04.02,LA1,甘藍-初秋,260,宜蘭市,12.0,8.0,6.0,8.0,4250.0,2020,4,2
1555,109.04.03,LA1,甘藍-初秋,260,宜蘭市,14.0,10.0,7.0,10.0,4350.0,2020,4,3
1556,109.04.04,LA1,甘藍-初秋,260,宜蘭市,12.0,10.0,6.0,10.0,4280.0,2020,4,4
1559,109.04.07,LA1,甘藍-初秋,260,宜蘭市,14.0,10.0,8.0,10.0,4250.0,2020,4,7
1560,109.04.08,LA1,甘藍-初秋,260,宜蘭市,14.0,8.0,6.0,8.0,4280.0,2020,4,8
1561,109.04.09,LA1,甘藍-初秋,260,宜蘭市,13.0,8.0,6.0,8.0,4360.0,2020,4,9
1562,109.04.10,LA1,甘藍-初秋,260,宜蘭市,13.0,8.0,6.0,8.0,4180.0,2020,4,10
1563,109.04.11,LA1,甘藍-初秋,260,宜蘭市,12.0,8.0,5.0,8.0,4350.0,2020,4,11
1566,109.04.14,LA1,甘藍-初秋,260,宜蘭市,15.0,8.0,6.0,8.0,4280.0,2020,4,14
1567,109.04.15,LA1,甘藍-初秋,260,宜蘭市,12.0,8.0,6.0,8.0,4180.0,2020,4,15
1568,109.04.16,LA1,甘藍-初秋,260,宜蘭市,15.0,10.0,6.0,10.0,4180.0,2020,4,16
1569,109.04.17,LA1,甘藍-初秋,260,宜蘭市,12.0,10.0,6.0,10.0,4280.0,2020,4,17
1570,109.04.18,LA1,甘藍-初秋,260,宜蘭市,12.0,10.0,6.0,10.0,4250.0,2020,4,18
1573,109.04.21,LA1,甘藍-初秋,260,宜蘭市,12.0,10.0,6.0,10.0,4250.0,2020,4,21
1574,109.04.22,LA1,甘藍-初秋,260,宜蘭市,12.0,10.0,6.0,10.0,4250.0,2020,4,22
1575,109.04.23,LA1,甘藍-初秋,260,宜蘭市,12.0,10.0,6.0,10.0,4280.0,2020,4,23
1576,109.04.24,LA1,甘藍-初秋,260,宜蘭市,12.0,10.0,6.0,10.0,4180.0,2020,4,24
1577,109.04.25,LA1,甘藍-初秋,260,宜蘭市,14.0,10.0,6.0,10.0,4560.0,2020,4,25
1580,109.04.28,LA1,甘藍-初秋,260,宜蘭市,13.0,10.0,6.0,10.0,4280.0,2020,4,28
1581,109.04.29,LA1,甘藍-初秋,260,宜蘭市,13.0,10.0,6.0,10.0,4260.0,2020,4,29
1582,109.04.30,LA1,甘藍-初秋,260,宜蘭市,12.0,10.0,6.0,10.0,4180.0,2020,4,30
1583,109.05.01,LA1,甘藍-初秋,260,宜蘭市,12.0,10.0,6.0,10.0,4180.0,2020,5,1
1584,109.05.02,LA1,甘藍-初秋,260,宜蘭市,13.0,10.0,6.0,10.0,4180.0,2020,5,2
1587,109.05.05,LA1,甘藍-初秋,260,宜蘭市,13.0,10.0,6.0,10.0,4280.0,2020,5,5
1588,109.05.06,LA1,甘藍-初秋,260,宜蘭市,15.0,10.0,8.0,10.0,3880.0,2020,5,6
1589,109.05.07,LA1,甘藍-初秋,260,宜蘭市,14.0,10.0,6.0,10.0,4180.0,2020,5,7
1590,109.05.08,LA1,甘藍-初秋,260,宜蘭市,13.0,10.0,6.0,10.0,4180.0,2020,5,8
1591,109.05.09,LA1,甘藍-初秋,260,宜蘭市,13.0,10.0,6.0,10.0,3750.0,2020,5,9
1594,109.05.12,LA1,甘藍-初秋,260,宜蘭市,15.0,10.0,8.0,10.0,3750.0,2020,5,12
1595,109.05.13,LA1,甘藍-初秋,260,宜蘭市,15.0,10.0,8.0,10.0,3750.0,2020,5,13
1596,109.05.14,LA1,甘藍-初秋,260,宜蘭市,15.0,10.0,8.0,10.0,3750.0,2020,5,14
1597,109.05.15,LA1,甘藍-初秋,260,宜蘭市,15.0,10.0,8.0,10.0,3650.0,2020,5,15
1598,109.05.16,LA1,甘藍-初秋,260,宜蘭市,18.0,12.0,8.0,12.0,3750.0,2020,5,16
1601,109.05.19,LA1,甘藍-初秋,260,宜蘭市,15.0,10.0,8.0,10.0,3760.0,2020,5,19
1602,109.05.20,LA1,甘藍-初秋,260,宜蘭市,16.0,10.0,8.0,10.0,3750.0,2020,5,20
1603,109.05.21,LA1,甘藍-初秋,260,宜蘭市,16.0,10.0,8.0,10.0,3750.0,2020,5,21
1604,109.05.22,LA1,甘藍-初秋,260,宜蘭市,16.0,10.0,8.0,10.0,3860.0,2020,5,22
1606,109.05.24,LA1,甘藍-初秋,260,宜蘭市,16.0,10.0,8.0,10.0,3650.0,2020,5,24
1608,109.05.26,LA1,甘藍-初秋,260,宜蘭市,16.0,10.0,8.0,10.0,3650.0,2020,5,26
1609,109.05.27,LA1,甘藍-初秋,260,宜蘭市,18.0,10.0,6.0,10.0,3780.0,2020,5,27
1610,109.05.28,LA1,甘藍-初秋,260,宜蘭市,17.0,10.0,8.0,10.0,3650.0,2020,5,28
1611,109.05.29,LA1,甘藍-初秋,260,宜蘭市,18.0,10.0,8.0,10.0,3650.0,2020,5,29
1612,109.05.30,LA1,甘藍-初秋,260,宜蘭市,18.0,10.0,8.0,10.0,3880.0,2020,5,30
1615,109.06.02,LA1,甘藍-初秋,260,宜蘭市,18.0,12.0,8.0,12.0,3650.0,2020,6,2
1616,109.06.03,LA1,甘藍-初秋,260,宜蘭市,18.0,10.0,8.0,10.0,3650.0,2020,6,3
1617,109.06.04,LA1,甘藍-初秋,260,宜蘭市,16.0,10.0,8.0,10.0,3560.0,2020,6,4
1618,109.06.05,LA1,甘藍-初秋,260,宜蘭市,16.0,10.0,8.0,10.0,3650.0,2020,6,5
1619,109.06.06,LA1,甘藍-初秋,260,宜蘭市,16.0,10.0,8.0,10.0,3560.0,2020,6,6
1623,109.06.10,LA1,甘藍-初秋,260,宜蘭市,16.0,10.0,8.0,10.0,3560.0,2020,6,10
1624,109.06.11,LA1,甘藍-初秋,260,宜蘭市,23.0,18.0,10.0,18.0,3350.0,2020,6,11
1625,109.06.12,LA1,甘藍-初秋,260,宜蘭市,22.0,18.0,10.0,18.0,3350.0,2020,6,12
1626,109.06.13,LA1,甘藍-初秋,260,宜蘭市,22.0,16.0,10.0,16.0,3150.0,2020,6,13
1629,109.06.16,LA1,甘藍-初秋,260,宜蘭市,23.0,18.0,10.0,18.0,3380.0,2020,6,16
1630,109.06.17,LA1,甘藍-初秋,260,宜蘭市,23.0,16.0,10.0,16.0,3360.0,2020,6,17
1631,109.06.18,LA1,甘藍-初秋,260,宜蘭市,22.0,16.0,10.0,16.0,3250.0,2020,6,18
1632,109.06.19,LA1,甘藍-初秋,260,宜蘭市,23.0,18.0,10.0,18.0,3380.0,2020,6,19
1633,109.06.20,LA1,甘藍-初秋,260,宜蘭市,22.0,16.0,10.0,16.0,3460.0,2020,6,20
1636,109.06.23,LA1,甘藍-初秋,260,宜蘭市,22.0,16.0,10.0,16.0,3350.0,2020,6,23
1637,109.06.24,LA1,甘藍-初秋,260,宜蘭市,22.0,16.0,10.0,16.0,2760.0,2020,6,24
1638,109.06.25,LA1,甘藍-初秋,260,宜蘭市,23.0,18.0,10.0,18.0,3350.0,2020,6,25
1643,109.06.30,LA1,甘藍-初秋,260,宜蘭市,22.0,16.0,10.0,16.0,3250.0,2020,6,30
1644,109.07.01,LA1,甘藍-初秋,260,宜蘭市,25.0,16.0,10.0,16.0,3150.0,2020,7,1
1645,109.07.02,LA1,甘藍-初秋,260,宜蘭市,25.0,15.0,10.0,15.0,3460.0,2020,7,2
1646,109.07.03,LA1,甘藍-初秋,260,宜蘭市,22.0,16.0,10.0,16.0,3350.0,2020,7,3
1647,109.07.04,LA1,甘藍-初秋,260,宜蘭市,23.0,18.0,10.0,18.0,3380.0,2020,7,4
1650,109.07.07,LA1,甘藍-初秋,260,宜蘭市,20.0,16.0,10.0,16.0,3350.0,2020,7,7
1651,109.07.08,LA1,甘藍-初秋,260,宜蘭市,16.0,13.0,10.0,13.0,3350.0,2020,7,8
1652,109.07.09,LA1,甘藍-初秋,260,宜蘭市,25.0,16.0,10.0,16.0,3380.0,2020,7,9
1653,109.07.10,LA1,甘藍-初秋,260,宜蘭市,27.0,20.0,13.0,20.0,3850.0,2020,7,10
1654,109.07.11,LA1,甘藍-初秋,260,宜蘭市,27.0,20.0,13.0,20.0,3880.0,2020,7,11
1657,109.07.14,LA1,甘藍-初秋,260,宜蘭市,30.0,20.0,12.0,20.0,4250.0,2020,7,14
1658,109.07.15,LA1,甘藍-初秋,260,宜蘭市,28.0,20.0,12.0,20.0,4250.0,2020,7,15
1659,109.07.16,LA1,甘藍-初秋,260,宜蘭市,28.0,20.0,13.0,20.0,4280.0,2020,7,16
1660,109.07.17,LA1,甘藍-初秋,260,宜蘭市,28.0,18.0,12.0,18.0,4250.0,2020,7,17
1661,109.07.18,LA1,甘藍-初秋,260,宜蘭市,28.0,20.0,13.0,20.0,4250.0,2020,7,18
1664,109.07.21,LA1,甘藍-初秋,260,宜蘭市,25.0,20.0,10.0,20.0,4280.0,2020,7,21
1665,109.07.22,LA1,甘藍-初秋,260,宜蘭市,28.0,18.0,12.0,18.0,4280.0,2020,7,22
1666,109.07.23,LA1,甘藍-初秋,260,宜蘭市,28.0,20.0,12.0,20.0,4250.0,2020,7,23
1667,109.07.24,LA1,甘藍-初秋,260,宜蘭市,26.0,20.0,15.0,20.0,4350.0,2020,7,24
1668,109.07.25,LA1,甘藍-初秋,260,宜蘭市,26.0,20.0,15.0,20.0,4180.0,2020,7,25
1671,109.07.28,LA1,甘藍-初秋,260,宜蘭市,28.0,20.0,15.0,20.0,4180.0,2020,7,28
1672,109.07.29,LA1,甘藍-初秋,260,宜蘭市,28.0,20.0,15.0,20.0,4180.0,2020,7,29
1673,109.07.30,LA1,甘藍-初秋,260,宜蘭市,26.0,20.0,12.0,20.0,4180.0,2020,7,30
1674,109.07.31,LA1,甘藍-初秋,260,宜蘭市,28.0,20.0,15.0,20.0,4180.0,2020,7,31
1675,109.08.01,LA1,甘藍-初秋,260,宜蘭市,28.0,22.0,15.0,22.0,4250.0,2020,8,1
1678,109.08.04,LA1,甘藍-初秋,260,宜蘭市,28.0,20.0,15.0,20.0,4180.0,2020,8,4
1679,109.08.05,LA1,甘藍-初秋,260,宜蘭市,28.0,22.0,15.0,22.0,4180.0,2020,8,5
1680,109.08.06,LA1,甘藍-初秋,260,宜蘭市,25.0,20.0,15.0,20.0,4580.0,2020,8,6
1681,109.08.07,LA1,甘藍-初秋,260,宜蘭市,32.0,28.0,18.0,28.0,4180.0,2020,8,7
1682,109.08.08,LA1,甘藍-初秋,260,宜蘭市,32.0,28.0,18.0,28.0,4250.0,2020,8,8
1685,109.08.11,LA1,甘藍-初秋,260,宜蘭市,32.0,25.0,15.0,25.0,4180.0,2020,8,11
1686,109.08.12,LA1,甘藍-初秋,260,宜蘭市,30.0,25.0,15.0,25.0,4180.0,2020,8,12
1687,109.08.13,LA1,甘藍-初秋,260,宜蘭市,30.0,26.0,15.0,26.0,4180.0,2020,8,13
1688,109.08.14,LA1,甘藍-初秋,260,宜蘭市,30.0,26.0,15.0,26.0,4380.0,2020,8,14
1689,109.08.15,LA1,甘藍-初秋,260,宜蘭市,30.0,25.0,15.0,25.0,4180.0,2020,8,15
1692,109.08.18,LA1,甘藍-初秋,260,宜蘭市,28.0,26.0,16.0,26.0,4350.0,2020,8,18
1693,109.08.19,LA1,甘藍-初秋,260,宜蘭市,28.0,25.0,15.0,25.0,4180.0,2020,8,19
1694,109.08.20,LA1,甘藍-初秋,260,宜蘭市,32.0,28.0,16.0,28.0,4180.0,2020,8,20
1695,109.08.21,LA1,甘藍-初秋,260,宜蘭市,34.0,28.0,18.0,28.0,4280.0,2020,8,21
1696,109.08.22,LA1,甘藍-初秋,260,宜蘭市,33.0,25.0,15.0,25.0,4280.0,2020,8,22
1699,109.08.25,LA1,甘藍-初秋,260,宜蘭市,32.0,26.0,18.0,26.0,4280.0,2020,8,25
1700,109.08.26,LA1,甘藍-初秋,260,宜蘭市,34.0,28.0,15.0,28.0,4250.0,2020,8,26
1701,109.08.27,LA1,甘藍-初秋,260,宜蘭市,33.0,26.0,18.0,26.0,4280.0,2020,8,27
1702,109.08.28,LA1,甘藍-初秋,260,宜蘭市,33.0,26.0,16.0,26.0,4250.0,2020,8,28
1703,109.08.29,LA1,甘藍-初秋,260,宜蘭市,33.0,28.0,10.0,28.0,4280.0,2020,8,29
